,Unnamed: 0,Reference Key,Sentence,Translated Sentence,Score_shubham,score_saurabh,Difference,Average,Reference,F1_lexi,F1_syno,F1_root,COMET
254,254,S255,Bollywood actress Taapsee Pannu and filmmaker Anurag Kashyap are collaborating for a new age thriller titled Dobaaraa.,बॉलीवुड अभिनेत्री तापसी पन्नू और फिल्म निर्माता अनुराग कश्यप नए जमाने की थ्रिलर फिल्म 'दोबारा' में साथ काम कर रहे हैं।,4,4,0,4.0,बॉलीवुड अभिनेत्री तापसी पन्नू और फिल्मकार अनुराग कश्यप एक नए एज थ्रिलर के लिए काम कर रहे हैं।,0.6666666666666666,0.6153846153846154,0.8,0.7924968600273132
255,255,S256,Indian Super League (ISL) club Odisha FC on Monday signed Brazilian striker Diego Mauricio for the 2020-21 season.,इंडियन सुपर लीग (आईएसएल) क्लब ओडिशा एफसी ने सोमवार को 2020-21 सत्र के लिए ब्राजील के स्ट्राइकर डिएगो मौरिसियो के साथ करार किया।,3,4,-1,3.5,इंडियन सुपर लीग (आईएसएल) क्लब ओडिशा एफसी ने सोमवार को ब्राजील के स्ट्राइकर डिएगो मॉरिसियो पर 2020-21 सत्र के लिए हस्ताक्षर किए।,0.7906976744186046,0.8888888888888891,0.0,1.198555827140808
256,256,S257,Union Finance Minister Nirmala Sitharaman will announce the second round of COVID-19 relief package on Thursday at 4 PM.,केंद्रीय वित्त मंत्री निर्मला सीतारमण गुरुवार को शाम 4 बजे COVID-19 राहत पैकेज के दूसरे दौर की घोषणा करेंगी।,4,3,1,3.5,केंद्रीय वित्त मंत्री निर्मला सीतारमण गुरुवार को शाम 4 बजे कोविड-19 राहत पैकेज के दूसरे दौर की घोषणा करेंगी।,0.9444444444444444,0.0,0.0,1.290083408355713
257,257,S258,Veteran India batsman Suresh Raina is currently busy spending time with his family at his residence.,भारत के अनुभवी बल्लेबाज सुरेश रैना इन दिनों अपने आवास पर परिवार के साथ समय बिताने में व्यस्त हैं।,4,4,0,4.0,सुरेश रैना इन दिनों अपने परिवार के साथ समय बिता रहे हैं।,0.6451612903225806,0.1818181818181818,0.2222222222222222,1.039850115776062
258,258,S259,Panesar named former Indian skipper Mahendra Singh Dhoni the captain of his team.,पनेसर ने पूर्व भारतीय कप्तान महेंद्र सिंह धोनी को अपनी टीम का कप्तान बनाया है।,4,4,0,4.0,पनेसर ने पूर्व भारतीय कप्तान महेंद्र सिंह धोनी को टीम का कप्तान बनाया है।,0.9655172413793104,0.0,0.0,1.292971134185791
259,259,S260,The Sardar Patel stadium in Motera near Ahmedabad was on Wednesday renamed as the Narendra Modi Stadium.,अहमदाबाद के पास मोटेरा में सरदार पटेल स्टेडियम का नाम बदलकर बुधवार को नरेंद्र मोदी स्टेडियम कर दिया गया।,4,4,0,4.0,मोटेरा स्टेडियम का नाम नरेंद्र मोदी स्टेडियम रखा गया है।,0.5517241379310345,0.3076923076923077,0.0,0.5493453145027161
260,260,S261,"The total number of coronavirus-related deaths in Britain now stands at 127,270.","ब्रिटेन में अब कोरोनावायरस से होने वाली मौतों की कुल संख्या 127,270 हो गई है।",4,4,0,4.0,"ब्रिटेन में कोरोना वायरस से मरने वालों की संख्या 127,270 हो गई है।",0.6153846153846153,0.4,0.6666666666666666,1.2701334953308105
261,261,S262,The big-ticket four-match series begins with a day-night game in Adelaide from December 17.,चार मैचों की बड़ी सीरीज की शुरुआत 17 दिसंबर से एडिलेड में दिन-रात के खेल से होगी।,3,4,-1,3.5,चार मैचों की सीरीज एडिलेड में 17 दिसंबर से शुरू होगी।,0.6923076923076923,0.25,0.0,0.9965077042579651
262,262,S263,The portions with Mr. Alok Nath were canned by August in Manali.,श्री आलोक नाथ के साथ के हिस्से अगस्त तक मनाली में डिब्बाबंद किए गए थे।,0,2,-2,1.0,श्री आलोक नाथ के साथ भाग अगस्त तक मनाली में काटे गए थे।,0.7857142857142856,0.3333333333333333,0.5,0.5923400521278381
263,263,S264,There is no need to tell you how powerful four-time champions Australia women are in T20 cricket.,"चार बार की चैंपियन ऑस्ट्रेलिया की महिलाएं टी20 क्रिकेट में कितनी दमदार हैं, यह आपको बताने की जरूरत नहीं है।",4,4,0,4.0,आपको यह बताने की कोई जरूरत नहीं है कि टी-20 क्रिकेट में चार बार की चैंपियन ऑस्ट्रेलिया महिलाएं कितनी शक्तिशाली हैं।,0.8780487804878048,0.0,0.0,1.1574828624725342
264,264,S265,The 53-year-old actor has Prithviraj and Atrangi Re on floors while Sooryavanshi and Bell Bottom are read۔,53 वर्षीय अभिनेता के पास पृथ्वीराज और अतरंगी रे फर्श पर हैं जबकि सूर्यवंशी और बेल बॉटम पढ़े जाते हैं۔,0,2,-2,1.0,53 वर्षीय अभिनेता पृथ्वीराज और अती रे फ्लोर्स पर हैं जबकि सूर्यवंशी हैं।,0.5806451612903226,0.0,0.15384615384615385,0.3058987259864807
265,265,S266,Ngidi bowled four overs and took three wickets giving away 39 runs.,एनगिडी ने चार ओवर फेंके और 39 रन देकर तीन विकेट लिए।,4,4,0,4.0,उन्होंने 39 रन देकर तीन विकेट लिए।,0.5882352941176471,0.2857142857142857,0.0,0.4119564890861511
266,266,S267,Hyundai also launched a membership programme for its new car buyers across the country.,हुंडई ने देश भर में अपने नए कार खरीदारों के लिए एक सदस्यता कार्यक्रम भी शुरू किया।,4,4,0,4.0,हुंडई ने देश भर में अपने नए कार खरीदारों के लिए सदस्यता कार्यक्रम भी शुरू किया।,0.9696969696969696,0.0,0.0,1.2963358163833618
267,267,S268,Actor Sonu Sood is excited to feature in his first music video.,अभिनेता सोनू सूद अपने पहले संगीत वीडियो में काम करने के लिए उत्साहित हैं।,4,4,0,4.0,अभिनेता सोनू सूद अपने पहले म्यूजिक वीडियो में काम करने के लिए उत्साहित हैं।,0.9285714285714286,1.0,0.0,1.2839007377624512
268,268,S269,"Taipei City Government has set a goal of serving 1,200 people in total.","ताइपे सिटी सरकार ने कुल 1,200 लोगों की सेवा करने का लक्ष्य रखा है।",4,4,0,4.0,"ताइपे की सरकार ने कुल 1,200 लोगों की सेवा करने का लक्ष्य रखा है।",0.9230769230769232,0.0,0.0,1.2472538948059082
269,269,S270,The Trump administration's legal assault on Google actually feels like a blast from the past.,Google पर ट्रम्प प्रशासन का कानूनी हमला वास्तव में अतीत से एक विस्फोट जैसा लगता है।,4,4,0,4.0,ट्रंप प्रशासन ने गूगल पर कानूनी हमला किया है.,0.4,0.5333333333333333,0.0,0.021549494937062263
270,270,S271,"I wish to inform everyone that, earlier this morning, I have tested positive for COVID-19.","मैं सभी को सूचित करना चाहता हूं कि, आज सुबह, मैंने COVID-19 के लिए सकारात्मक परीक्षण किया है।",2,4,-2,3.0,"मैं सभी को सूचित करना चाहता हूं कि आज सुबह, मैंने कोविड-19 के लिए पॉजिटिव पाया है।",0.7999999999999999,0.5714285714285715,0.0,0.904275119304657
271,271,S272,Murali VijayHe said it is this factor that also puts Kohli above Tendulkar in his books.,मुरली विजयउन्होंने कहा कि यही वह कारक है जो कोहली को अपनी किताबों में तेंदुलकर से ऊपर रखता है।,3,4,-1,3.5,मुरली विजय ने कहा कि यही कारण है कि कोहली अपनी किताबों में तेंदुलकर से ऊपर हैं।,0.6666666666666667,0.5,0.6666666666666666,1.0078322887420654
272,272,S273,"TN BJP president arrested for holding unauthorised 'Yatra'""Lord Murugan has given us permission.","तमिलनाडु भाजपा अध्यक्ष को अनधिकृत 'यात्रा' करने के आरोप में गिरफ्तार किया गया""भगवान मुरुगन ने हमें अनुमति दी है।",4,4,0,4.0,पश्चिम बंगाल भाजपा अध्यक्ष ने ‘ लॉर्ड मुरुगन के लिए अधिकृत यात्रा ’ को गिरफ्तार किया है।,0.5714285714285714,0.4,0.6666666666666666,-0.0382489413022995
273,273,S274,"Telangana reported 1,682 fresh coronavirus cases and 8 deaths, pushing the state's tally of positive cases to 93,937.","तेलंगाना में 1,682 नए कोरोनोवायरस मामले और 8 मौतें हुईं, जिससे राज्य के सकारात्मक मामलों की संख्या 93,937 हो गई।",4,4,0,4.0,"तेलंगाना में कोरोना वायरस के 1,682 नए मामले सामने आए और 8 लोगों की मौत हो गई।",0.5625,0.14285714285714288,0.0,0.5554013848304749
274,274,S275,Arshdeep Singh had a decent spell (2/35) against MI but the young pacer needs to be consistent.,अर्शदीप सिंह का MI के खिलाफ अच्छा स्पैल (2/35) था लेकिन युवा पेसर को लगातार बने रहने की जरूरत है।,4,4,0,4.0,अर्शदीप सिंह ने एमआई के खिलाफ 2/35 रन बनाए थे लेकिन युवा तेज गेंदबाज को निरंतरता बनाए रखने की जरूरत है।,0.5128205128205129,0.5263157894736842,0.6666666666666665,0.05502517521381378
275,275,S276,Indian-origin Democratic Congressman Raja Krishnamoorthi has been re-elected to the US House of Representatives for the third consecutive term.,भारतीय मूल के डेमोक्रेटिक कांग्रेसी राजा कृष्णमूर्ति लगातार तीसरी बार अमेरिकी प्रतिनिधि सभा के लिए फिर से चुने गए हैं।,4,4,0,4.0,भारतीय मूल के डेमोक्रेटिक सांसद राजा कृष्णमूर्ति लगातार तीसरी बार अमेरिकी प्रतिनिधि सभा के लिए चुने गए हैं।,0.8947368421052632,0.5,0.0,1.197896957397461
276,276,S277,"Singh in Patna on July 25, Bihar Police have also started a probe.With inputs from IANS۔",सिंह 25 जुलाई को पटना में बिहार पुलिस ने भी जांच शुरू कर दी है.,4,3,1,3.5,25 जुलाई को पटना में बिहार पुलिस ने भी आईएएनएसएसवाई से इनपुट का खुलासा किया है।,0.6206896551724138,0.3636363636363636,0.0,-0.13870860636234283
277,277,S278,The actor is expecting his first child with present wife Phillipa Coan.,अभिनेता वर्तमान पत्नी फिलिप कोन के साथ अपने पहले बच्चे की उम्मीद कर रहे हैं।,4,4,0,4.0,अभिनेता अपनी पत्नी फिलिपा कान के साथ अपने पहले बच्चे की उम्मीद कर रहे हैं।,0.8000000000000002,0.3333333333333333,0.5,1.1502752304077148
278,278,S279,The senior actor's demise was confirmed by her step-daughter Fia Hatsav on Facebook.,वरिष्ठ अभिनेता के निधन की पुष्टि उनकी सौतेली बेटी फिया हत्साव ने फेसबुक पर की।,4,4,0,4.0,वरिष्ठ अभिनेता की मृत्यु की पुष्टि उनकी सौतेली बेटी एफआईए हत्सा ने फेसबुक पर की।,0.7333333333333333,0.5,1.0,1.2232625484466553
279,279,S280,Prime Minister Narendra Modi on Saturday reiterated that the government will soon unveil a new cybersecurity policy.,प्रधान मंत्री नरेंद्र मोदी ने शनिवार को दोहराया कि सरकार जल्द ही एक नई साइबर सुरक्षा नीति का अनावरण करेगी।,4,4,0,4.0,प्रधानमंत्री नरेन्द्र मोदी ने शनिवार को दोहराया कि सरकार जल्द ही एक नई साइबर सुरक्षा नीति का अनावरण करेगी।,0.8717948717948718,0.4,0.6666666666666666,1.3073604106903076
280,280,S281,Former Malaysian Prime Minister Mahathir Mohamad has been sacked from the political party that he co-founded.,मलेशिया के पूर्व प्रधानमंत्री महाथिर मोहम्मद को उस राजनीतिक दल से बर्खास्त कर दिया गया है जिसकी उन्होंने सह-स्थापना की थी।,4,4,0,4.0,मलेशिया के पूर्व प्रधानमंत्री महातिर मोहम्मद को राजनीतिक पार्टी से हटा दिया गया है।,0.6285714285714286,0.0,0.0,0.708579957485199
281,281,S282,"The minister was addressing a centenary celebration programme of eminent jurist Nani Palkhivala, organised by Sastra University.",मंत्री शास्त्री विश्वविद्यालय द्वारा आयोजित प्रख्यात न्यायविद नानी पालकीवाला के शताब्दी समारोह कार्यक्रम को संबोधित कर रहे थे।,4,4,0,4.0,मंत्री महोदय शास्त्री विश्वविद्यालय द्वारा आयोजित प्रख्यात न्यायविद नानी पलखिवाला के शताब्दी समारोह कार्यक्रम को संबोधित कर रहे थे।,0.9189189189189191,0.0,0.0,1.1457786560058594
282,282,S283,The RBI operationalised National Electronic Funds Transfer (NEFT) System 24X7 from 12:00 am Monday.,आरबीआई ने सोमवार सुबह 12:00 बजे से नेशनल इलेक्ट्रॉनिक फंड ट्रांसफर (एनईएफटी) सिस्टम 24X7 चालू किया।,4,3,1,3.5,भारतीय रिजर्व बैंक ने राष्ट्रीय इलेक्ट्रॉनिक कोष अंतरण (एनईएफटी) प्रणाली 24x7 को सोमवार सुबह 12 बजे से लागू कर दिया है।,0.4,0.4761904761904762,1.3333333333333333,0.9213268160820007
283,283,S284,The RBI has imposed restrictions on American Express Banking Corp and Diners Club International by an order dated .,आरबीआई ने अमेरिकन एक्सप्रेस बैंकिंग कॉर्प और डाइनर्स क्लब इंटरनेशनल पर एक आदेश दिनांकित प्रतिबंध लगाया है।,4,3,1,3.5,आरबीआई ने अमेरिकन एक्सप्रेस बैंकिंग कॉर्प और डिनर्स क्लब इंटरनेशनल पर प्रतिबंध लगा दिया है।,0.7500000000000001,0.7499999999999999,0.0,1.1046955585479736
284,284,S285,"MM Keeravani has been roped in to compose music, while Senthil Kumar will crank the camera.","एमएम कीरवानी को म्यूजिक कंपोज करने के लिए लिया गया है, जबकि सेंथिल कुमार कैमरा क्रैंक करेंगे।",4,4,0,4.0,"mm keervani को संगीत बनाने के लिए रखा गया है, जबकि सेंथिल कुमार कैमरे को क्रैंक करेंगे।",0.5882352941176471,0.5714285714285714,0.3333333333333333,0.6523131728172302
285,285,S286,Bollywood diva Taapsee Pannu has shared a hilarious video of goofing around at home with her sister Shagun Pannu.,बॉलीवुड डीवा तापसी पन्नू ने अपनी बहन शगुन पन्नू के साथ घर पर मस्ती करते हुए एक वीडियो शेयर किया है।,3,3,0,3.0,बॉलीवुड एक्ट्रेस तापसी पन्नू ने अपनी बहन शगुन पन्नू के साथ एक वीडियो शेयर किया है।,0.8108108108108109,0.2857142857142857,0.0,0.9381851553916931
286,286,S287,Kareena Kapoor Khan recently took the world of the Internet by a storm when she made her Instagram debut.,करीना कपूर खान ने हाल ही में इंटरनेट की दुनिया में तहलका मचा दिया था जब उन्होंने इंस्टाग्राम पर डेब्यू किया था।,4,4,0,4.0,करीना कपूर खान ने हाल ही में इंस्टाग्राम पर डेब्यू किया था।,0.7058823529411764,0.0,0.0,1.0670876502990723
287,287,S288,"During a conversation with Rush Limbaugh, he warned that House Speaker Nancy Pelosi would “replace” Biden with Harris.","रश लिंबॉघ के साथ बातचीत के दौरान, उन्होंने चेतावनी दी कि हाउस स्पीकर नैन्सी पेलोसी बाइडेन को हैरिस के साथ ""प्रतिस्थापित"" करेंगे।",4,4,0,4.0,"रश लिम्बाघ के साथ बातचीत के दौरान, उन्होंने चेतावनी दी कि हाउस स्पीकर नैंसी पेलोसी बाइडेन की जगह हैरिस को लेंगे।",0.7441860465116279,0.3636363636363636,0.2857142857142857,0.6491668820381165
288,288,S289,West Indies great Vivian Richards has heaped praises on Indian skipper Virat Kohli.,वेस्टइंडीज के महान खिलाड़ी विवियन रिचर्ड्स ने भारतीय कप्तान विराट कोहली की जमकर तारीफ की है।,4,4,0,4.0,वेस्टइंडीज के महान बल्लेबाज विवियन रिचर्ड्स ने भारतीय कप्तान विराट कोहली की तारीफ की है।,0.9032258064516128,0.6666666666666666,0.0,1.2422739267349243
289,289,S290,"The chief suspect, Ibrahim Issaoui, is a 21-year-old Tunisian who transited through Italy in September en route to France.","मुख्य संदिग्ध, इब्राहिम इस्सौई, एक 21 वर्षीय ट्यूनीशियाई है, जो सितंबर में इटली के रास्ते फ्रांस के रास्ते में आया था।",3,3,0,3.0,"मुख्य संदिग्ध इब्राहिम इस्सौई एक 21 वर्षीय ट्यूनीशियाई है, जो सितंबर में फ्रांस के रास्ते इटली से आया था।",0.8947368421052632,0.5,0.0,1.1482980251312256
290,290,S291,"The Obama-Biden administration appointed Indian-Americans to serve in high level cabinet and ambassador positions, and as judges.",ओबामा-बिडेन प्रशासन ने उच्च स्तरीय कैबिनेट और राजदूत पदों पर और न्यायाधीशों के रूप में सेवा करने के लिए भारतीय-अमेरिकियों को नियुक्त किया।,4,4,0,4.0,ओबामा-बाइडेन प्रशासन ने उच्च स्तरीय कैबिनेट और राजदूत पदों और न्यायाधीशों के रूप में सेवा करने के लिए भारतीय-अमेरिकियों को नियुक्त किया।,0.9333333333333332,0.0,0.0,1.1637346744537354
291,291,S292,I played IPL for the first time with the RCB under Virat bhaiya.,मैंने विराट भैया के नेतृत्व में पहली बार आरसीबी के साथ आईपीएल खेला।,4,3,1,3.5,मैंने विराट भैया के नेतृत्व में आरसीबी के साथ पहली बार आईपीएल खेला।,1.0,0.0,0.0,1.3111746311187744
292,292,S293,"In 2013, Somdev Devvarman had reached the second round of the Australian Open, French Open, and US Open.","2013 में सोमदेव देववर्मन ऑस्ट्रेलियन ओपन, फ्रेंच ओपन और यूएस ओपन के दूसरे दौर में पहुंचे थे।",4,4,0,4.0,"2013 में, सोमदेव देववर्मन ऑस्ट्रेलियन ओपन, फ्रेंच ओपन और यूएस ओपन के दूसरे दौर में पहुंचे थे।",1.0,0.0,0.0,1.2791106700897217
293,293,S294,Prime Minister talked about the measures to contain the COVID-19 and steps the government is taking.,प्रधान मंत्री ने COVID-19 को रोकने के उपायों और सरकार द्वारा उठाए जा रहे कदमों के बारे में बात की।,4,4,0,4.0,प्रधानमंत्री ने कोविड-19 को रोकने के उपायों और सरकार द्वारा उठाए जा रहे कदमों के बारे में बात की।,0.8717948717948718,0.4,0.6666666666666666,1.215869665145874
294,294,S295,Bengaluru South MP Tejasvi Surya said this facility had to be made during the first wave of covid.,बेंगलुरु दक्षिण के सांसद तेजस्वी सूर्या ने कहा कि यह सुविधा कोविद की पहली लहर के दौरान बनाई जानी थी।,4,4,0,4.0,बेंगलुरु दक्षिण की सांसद तेजस्वी सूर्या ने कहा कि यह सुविधा कोविड की पहली लहर के दौरान बनाई जानी थी।,0.9,0.5,0.0,1.155470371246338
295,295,S296,Actor Disha Patani is all set to return to the film industry down South.,अभिनेत्री दिशा पटानी दक्षिण में फिल्म उद्योग में वापसी करने के लिए पूरी तरह तैयार हैं।,4,4,0,4.0,दिशा पाटनी साउथ फिल्म इंडस्ट्री में वापसी करने जा रही हैं।,0.4444444444444444,0.4,1.3333333333333333,0.9477962851524353
296,296,S297,Karthik was included in the playing XI during the team's eighth game in the premier tournament.,प्रीमियर टूर्नामेंट में टीम के आठवें गेम के दौरान कार्तिक को प्लेइंग इलेवन में शामिल किया गया था।,4,4,0,4.0,कार्तिक को प्रीमियर में आठवें गेम में प्लेइंग इलेवन में शामिल किया गया था।,0.8125000000000001,0.33333333333333337,0.0,1.10536527633667
297,297,S298,The former India captain arrived here late on Wednesday and will serve a five-day quarantine.,भारत के पूर्व कप्तान बुधवार देर रात यहां पहुंचे और पांच दिवसीय क्वारंटाइन में रहेंगे।,4,4,0,4.0,भारतीय टीम के पूर्व कप्तान बुधवार को देर से यहां पहुंचे और पांच दिन के क्वारंटीन में रहेंगे।,0.6666666666666666,0.5454545454545454,0.4,0.9305925965309143
298,298,S299,The validity of this pack is 51 days and will provide 2 GB data per day.,इस पैक की वैलिडिटी 51 दिनों की है और इसमें रोजाना 2 जीबी डेटा मिलेगा।,4,4,0,4.0,इस पैक की वैधता 51 दिन है और यह प्रतिदिन 2 जीबी डेटा प्रदान करेगा।,0.5384615384615384,0.6666666666666666,0.5,1.2944412231445312
299,299,S300,"The actress, who has worked with Riteish in films, is delighted to team up with her husband again.",रितेश के साथ फिल्मों में काम कर चुकीं अभिनेत्री अपने पति के साथ दोबारा काम करने को लेकर बेहद खुश हैं।,4,4,0,4.0,"अभिनेत्री, जिन्होंने फिल्मों में रितेश के साथ काम किया है, अपने पति के साथ फिर से काम करने से खुश हैं।",0.7142857142857143,0.5,0.6666666666666666,1.146736741065979
300,300,S301,Jadeja also urged the countrymen to do their part by staying at home.,जडेजा ने भी देशवासियों से घर में रहकर अपनी भूमिका निभाने का आग्रह किया।,4,4,0,4.0,जडेजा ने देशवासियों से घर पर रहकर अपनी भूमिका निभाने का भी आग्रह किया।,0.9285714285714286,0.0,0.0,1.288069248199463
301,301,S302,"On August 19, unidentified goons attacked Raina's aunt's house in Thariyal village of Madhopur area of ​​Pathankot.",पठानकोट के माधोपुर क्षेत्र के थरियाल गांव में 19 अगस्त को अज्ञात गुंडों ने रैना की मौसी के घर पर हमला कर दिया.,4,4,0,4.0,"19 अगस्त को, 19 अगस्त को, मंडकोट के गांव पठानकोट के थारियाल होपुर क्षेत्र में राइनस पर हमला किया।",0.5128205128205129,0.2105263157894737,0.13333333333333333,0.4988054633140564
302,302,S303,The actor was papped cutting a birthday cake at the airport itself.,अभिनेता को एयरपोर्ट पर ही बर्थडे केक काटते हुए देखा गया।,4,4,0,4.0,अभिनेता को एयरपोर्ट पर ही बर्थडे केक काटने के लिए तैयार किया गया था।,0.64,0.4444444444444444,0.4,1.032025933265686
303,303,S304,"BJP alleges that after the result came out, TMC goons attack their party supporters.",बीजेपी का आरोप है कि नतीजे आने के बाद टीएमसी के गुंडों ने उनके पार्टी समर्थकों पर हमला कर दिया.,4,4,0,4.0,भाजपा का आरोप है कि नतीजे आने के बाद टीएमसी के गुंडे पार्टी समर्थकों पर हमला करते हैं।,0.7368421052631577,0.4,1.0,1.1523118019104004
304,304,S305,The film is a follow-up of the 2018 Kannada blockbuster KGF: Chapter 1.,यह फिल्म 2018 कन्नड़ ब्लॉकबस्टर KGF: अध्याय 1 का अनुवर्ती है।,4,3,1,3.5,यह फिल्म 2018 कन्नड़ ब्लॉकबस्टर केजीएफ:चैप्टर 1 की अगली कड़ी है।,0.5555555555555556,0.0,0.0,0.6878029704093933
305,305,S306,"Syed Mohammed Arif, the indisputable pioneer of Indian badminton, turned 77 on January 29.",भारतीय बैडमिंटन के निर्विवाद अग्रणी सैयद मोहम्मद आरिफ 29 जनवरी को 77 वर्ष के हो गए।,4,4,0,4.0,सैयद मोहम्मद आरिफ 29 जनवरी को 77 वर्ष के हो गए।,0.7826086956521741,0.0,0.0,0.678683340549469
306,306,S307,Chief Minister Yogi Adityanath had to intervene himself after which Swami called-off his strike.,मुख्यमंत्री योगी आदित्यनाथ को खुद हस्तक्षेप करना पड़ा जिसके बाद स्वामी ने अपनी हड़ताल वापस ले ली।,4,4,0,4.0,मुख्यमंत्री योगी आदित्यनाथ को हस्तक्षेप करना पड़ा जिसके बाद स्वामी ने अपनी हड़ताल रद्द कर दी।,0.787878787878788,0.5714285714285715,0.0,1.1262829303741455
307,307,S308,"Jadeja has been playing very well as a batsman, bowler and fielder.","जडेजा एक बल्लेबाज, गेंदबाज और क्षेत्ररक्षक के रूप में काफी अच्छा खेल रहे हैं।",4,4,0,4.0,"जडेजा एक बल्लेबाज, गेंदबाज और क्षेत्ररक्षक के रूप में बहुत अच्छा खेल रहे हैं।",0.9285714285714286,0.0,1.0,1.2171647548675537
308,308,S309,Television actor Shweta Tiwari and Abhinav Kohli have once again hit the headlines for their current relationship status.,टीवी एक्ट्रेस श्वेता तिवारी और अभिनव कोहली एक बार फिर अपने रिलेशनशिप स्टेटस को लेकर सुर्खियों में हैं।,4,4,0,4.0,टीवी एक्ट्रेस श्वेता तिवारी और अभिनव कोहली एक बार फिर सुर्खियों में हैं।,0.8387096774193548,0.0,0.0,1.1390175819396973
309,309,S310,A middle-aged man and a woman gradually stroll along the pavements of Gariahat in Kolkata.,कोलकाता में गरियाहाट के फुटपाथ पर एक अधेड़ उम्र का आदमी और एक महिला धीरे-धीरे टहल रहे हैं।,4,3,1,3.5,एक मध्यम आयु वर्ग का व्यक्ति और एक महिला धीरे-धीरे कोलकाता में गरीब हाट के मंडपों के साथ टहलते हैं।,0.5263157894736842,0.4444444444444445,0.4,0.5016559958457947
310,310,S311,Bollywood star Ranbir Kapoor will be romancing Shraddha Kapoor in the upcoming directorial venture of filmmaker Luv Ranjan.,बॉलीवुड स्टार रणबीर कपूर फिल्म निर्माता लव रंजन के निर्देशन में बनने वाली आगामी फिल्म में श्रद्धा कपूर के साथ रोमांस करते नजर आएंगे।,4,4,0,4.0,बॉलीवुड अभिनेता रणबीर कपूर फिल्म निर्माता लव रंजन की आगामी फिल्म में श्रद्धा कपूर के साथ रोमांस करेंगे।,0.7142857142857143,0.5,0.0,1.0821893215179443
311,311,S312,New Delhi has sent a team of health professionals for their treatment.,नई दिल्ली ने स्वास्थ्य पेशेवरों की एक टीम उनके इलाज के लिए भेजी है।,4,4,0,4.0,नई दिल्ली ने इलाज के लिए स्वास्थ्य पेशेवरों की एक टीम भेजी है।,0.962962962962963,0.0,0.0,1.2680519819259644
312,312,S313,The snap shows baby Anushka sitting on the lap of her elder brother.,तस्वीर में बच्ची अनुष्का को अपने बड़े भाई की गोद में बैठा हुआ दिखाया गया है।,4,4,0,4.0,तस्वीर में अनुष्का अपने बड़े भाई की गोद में बैठी हुई हैं।,0.6428571428571429,0.6,0.0,1.21956205368042
313,313,S314,The new journey with @TheRealPCB as a batting coach begins tomorrow as we look to depart for England.,एक बल्लेबाजी कोच के रूप में @TheRealPCB के साथ नई यात्रा कल से शुरू हो रही है क्योंकि हम इंग्लैंड के लिए प्रस्थान करना चाहते हैं।,3,4,-1,3.5,बल्लेबाजी कोच के रूप में @ theralpcb के साथ नई यात्रा कल से शुरू होगी।,0.6,0.125,0.0,0.5600348114967346
314,314,S315,The COVID-19 has pushed the global economy into an unprecedented emergency.,COVID-19 ने वैश्विक अर्थव्यवस्था को एक अभूतपूर्व आपातकाल में धकेल दिया है।,4,3,1,3.5,कोविड-19 ने वैश्विक अर्थव्यवस्था को अभूतपूर्व आपात स्थिति में धकेल दिया है।,0.75,0.3333333333333333,0.0,1.2070239782333374
315,315,S316,The director stressed that there is still a huge stigma around mental health.,निर्देशक ने जोर देकर कहा कि मानसिक स्वास्थ्य को लेकर अभी भी एक बड़ा कलंक है।,4,3,1,3.5,निर्देशक ने जोर देकर कहा कि मानसिक स्वास्थ्य के बारे में अभी भी एक बड़ा कलंक है।,0.8484848484848485,0.8,0.0,1.2406424283981323
316,316,S317,The brightest star in the galaxy of Indian music bid adieu to the world on .,भारतीय संगीत की आकाशगंगा के सबसे चमकीले सितारे ने दुनिया को अलविदा कह दिया।,4,3,1,3.5,भारतीय संगीत की आकाशगंगा में सबसे प्रतिभाशाली सितारा दुनिया को अलविदा कह रहा है।,0.6428571428571429,0.6,0.5,1.1018856763839722
317,317,S318,Kohli smashed 66 before he was sent back to the pavilion by Adil Rashid.,आदिल राशिद द्वारा पवेलियन वापस भेजे जाने से पहले कोहली ने 66 रनों की पारी खेली।,4,4,0,4.0,आदिल राशिद की गेंद पर कोहली ने 66 रन बनाए।,0.4166666666666667,0.4285714285714285,0.5,0.26089295744895935
318,318,S319,Mark Zuckerberg bought Instagram as it was a 'threat' to Facebo,मार्क जुकरबर्ग ने इंस्टाग्राम को खरीदा क्योंकि यह फेसबुक के लिए 'खतरा' था,4,4,0,4.0,मार्क जुकरबर्ग ने इंस्टाग्राम को खरीदा,0.631578947368421,0.0,0.0,0.6264563798904419
319,319,S320,"Ayan, who helmed the upcoming fantasy drama, has been sharing anecdotes about the making of the film.",आगामी फंतासी नाटक का निर्देशन करने वाले अयान फिल्म के निर्माण के बारे में किस्सा साझा करते रहे हैं।,4,4,0,4.0,"अयान, जिन्होंने आगामी फैंटेसी ड्रामा का निर्देशन किया, फिल्म के निर्माण के बारे में किस्से साझा कर रहे हैं।",0.6842105263157895,0.6666666666666666,1.0,0.516838014125824
320,320,S321,"Govt of India, in consultation with critical stakeholders, is al read y developing AI governance guidelines.","भारत सरकार, महत्वपूर्ण हितधारकों के परामर्श से, AI शासन दिशानिर्देशों को विकसित करने के लिए पूरी तरह से तैयार है।",4,4,0,4.0,"भारत सरकार, महत्वपूर्ण हितधारकों के परामर्श से, एआई शासन दिशानिर्देशों का अल-रीड y विकास कर रही है।",0.5405405405405405,0.4705882352941176,1.2,0.48685938119888306
